67.4066 	EXP 	TextStim_stim1: text = 'T'
67.4066 	EXP 	TextStim_stim2: text = 'D'
67.4066 	EXP 	TextStim_stim3: text = 'J'
67.4066 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask3.bmp'
67.4066 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask8.bmp'
67.4066 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask2.bmp'
67.4066 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask7.bmp'
67.4066 	EXP 	TextStim_probe: text = 'A'
67.4066 	EXP 	wf_show_ShapeStim_redcross 0
67.4130 	EXP 	wf_show_BufferImageStim_cue1conf1
67.4193 	EXP 	wf_show_ShapeStim_redcross 1
67.4264 	EXP 	wf_show_STIM
67.4300 	EXP 	wf_show_MASK
67.4358 	EXP 	wf_show_ShapeStim_redcross 2
67.4406 	EXP 	wf_show_TextStim_probe
67.4465 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
67.4751 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
67.4751 	EXP 	BufferImageStim BufferImageStim_stim: took 21.2ms to initialize
67.4987 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
67.4987 	EXP 	BufferImageStim BufferImageStim_mask: took 22.0ms to initialize
68.0446 	DATA 	EmulatedKey: 5
68.9461 	DATA 	ll_TRIAL_end 22
68.9468 	DATA 	ll_TRIAL_start 23
68.9477 	EXP 	TextStim_stim0: text = 'B'
68.9477 	EXP 	TextStim_stim1: text = 'T'
68.9477 	EXP 	TextStim_stim2: text = 'J'
68.9477 	EXP 	TextStim_stim3: text = 'P'
68.9477 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask7.bmp'
68.9477 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask8.bmp'
68.9477 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask1.bmp'
68.9477 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask3.bmp'
68.9477 	EXP 	TextStim_probe: text = 'V'
68.9477 	EXP 	wf_show_ShapeStim_redcross 0
68.9543 	EXP 	wf_show_BufferImageStim_cue5conf1
68.9611 	EXP 	wf_show_ShapeStim_redcross 1
68.9683 	EXP 	wf_show_STIM
68.9723 	EXP 	wf_show_MASK
68.9778 	EXP 	wf_show_ShapeStim_redcross 2
68.9824 	EXP 	wf_show_TextStim_probe
68.9884 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
69.0188 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
69.0189 	EXP 	BufferImageStim BufferImageStim_stim: took 20.9ms to initialize
69.0412 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
69.0413 	EXP 	BufferImageStim BufferImageStim_mask: took 20.8ms to initialize
70.0321 	DATA 	EmulatedKey: 5
70.4880 	DATA 	ll_TRIAL_end 23
70.4936 	EXP 	TextStim_stim0: pos = array([-704.15992736,  188.67908388])
70.4936 	EXP 	TextStim_stim1: pos = array([-349.66514912,  -93.69249433])
70.4936 	EXP 	TextStim_stim2: pos = array([349.66514912, -93.69249433])
70.4936 	EXP 	TextStim_stim3: pos = array([704.15992736, 188.67908388])
70.4936 	EXP 	ImageStim_mask0: pos = array([-704.15992736,  188.67908388])
70.4936 	EXP 	ImageStim_mask1: pos = array([-349.66514912,  -93.69249433])
70.4936 	EXP 	ImageStim_mask2: pos = array([349.66514912, -93.69249433])
70.4936 	EXP 	ImageStim_mask3: pos = array([704.15992736, 188.67908388])
70.4936 	EXP 	TextStim_stim0: text = 'N'
70.4936 	EXP 	TextStim_stim1: text = 'H'
70.4936 	EXP 	TextStim_stim2: text = 'D'
70.4936 	EXP 	TextStim_stim3: text = 'M'
70.4936 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask7.bmp'
70.4936 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask6.bmp'
70.4936 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask2.bmp'
70.4936 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask1.bmp'
70.4936 	EXP 	TextStim_probe: text = 'O'
70.4936 	EXP 	wf_show_white cross start - 12t
71.9997 	DATA 	EmulatedKey: 5
73.9997 	DATA 	EmulatedKey: 5
75.9997 	DATA 	EmulatedKey: 5
77.9997 	DATA 	EmulatedKey: 5
79.9997 	DATA 	EmulatedKey: 5
81.9997 	DATA 	EmulatedKey: 5
83.9997 	DATA 	EmulatedKey: 5
85.9997 	DATA 	EmulatedKey: 5
87.9997 	DATA 	EmulatedKey: 5
89.9997 	DATA 	EmulatedKey: 5
90.2001 	DATA 	ll_TRIAL_start 24
90.2005 	EXP 	wf_show_white cross end - 12t
90.2005 	EXP 	wf_show_ShapeStim_redcross 0
90.2113 	EXP 	wf_show_BufferImageStim_cue3conf0
90.2189 	EXP 	wf_show_ShapeStim_redcross 1
90.2287 	EXP 	wf_show_STIM
90.2336 	EXP 	wf_show_MASK
90.2418 	EXP 	wf_show_ShapeStim_redcross 2
90.2485 	EXP 	wf_show_TextStim_probe
90.2562 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
90.2847 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
90.2847 	EXP 	BufferImageStim BufferImageStim_stim: took 19.6ms to initialize
90.3041 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
90.3041 	EXP 	BufferImageStim BufferImageStim_mask: took 17.9ms to initialize
91.7558 	DATA 	ll_TRIAL_end 24
91.7569 	DATA 	ll_TRIAL_start 25
91.7606 	EXP 	TextStim_stim0: text = 'T'
91.7606 	EXP 	TextStim_stim1: text = 'L'
91.7606 	EXP 	TextStim_stim2: text = 'G'
91.7606 	EXP 	TextStim_stim3: text = 'E'
91.7606 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask6.bmp'
91.7606 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask7.bmp'
91.7606 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask4.bmp'
91.7606 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask5.bmp'
91.7606 	EXP 	TextStim_probe: text = 'L'
91.7606 	EXP 	wf_show_ShapeStim_redcross 0
91.7664 	EXP 	wf_show_BufferImageStim_cue3conf0
91.7731 	EXP 	wf_show_ShapeStim_redcross 1
91.7807 	EXP 	wf_show_STIM
91.7849 	EXP 	wf_show_MASK
91.7912 	EXP 	wf_show_ShapeStim_redcross 2
91.7965 	EXP 	wf_show_TextStim_probe
91.8026 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
91.8305 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
91.8305 	EXP 	BufferImageStim BufferImageStim_stim: took 19.6ms to initialize
91.8499 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
91.8499 	EXP 	BufferImageStim BufferImageStim_mask: took 17.9ms to initialize
92.0296 	DATA 	EmulatedKey: 5
93.3022 	DATA 	ll_TRIAL_end 25
93.3029 	DATA 	ll_TRIAL_start 26
93.3078 	EXP 	TextStim_stim0: text = 'S'
93.3078 	EXP 	TextStim_stim1: text = 'N'
93.3078 	EXP 	TextStim_stim2: text = 'M'
93.3078 	EXP 	TextStim_stim3: text = 'D'
93.3078 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask6.bmp'
93.3078 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask3.bmp'
93.3078 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask8.bmp'
93.3078 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask4.bmp'
93.3078 	EXP 	TextStim_probe: text = 'E'
93.3078 	EXP 	wf_show_ShapeStim_redcross 0
93.3141 	EXP 	wf_show_BufferImageStim_cue4conf0
93.3218 	EXP 	wf_show_ShapeStim_redcross 1
93.3291 	EXP 	wf_show_STIM
93.3331 	EXP 	wf_show_MASK
93.3393 	EXP 	wf_show_ShapeStim_redcross 2
93.3440 	EXP 	wf_show_TextStim_probe
93.3497 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
93.3784 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
93.3784 	EXP 	BufferImageStim BufferImageStim_stim: took 20.1ms to initialize
93.4013 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
93.4014 	EXP 	BufferImageStim BufferImageStim_mask: took 21.4ms to initialize
94.0101 	DATA 	EmulatedKey: 5
94.8493 	DATA 	ll_TRIAL_end 26
94.8502 	DATA 	ll_TRIAL_start 27
94.8550 	EXP 	TextStim_stim0: text = 'X'
94.8550 	EXP 	TextStim_stim1: text = 'A'
94.8550 	EXP 	TextStim_stim2: text = 'D'
94.8550 	EXP 	TextStim_stim3: text = 'G'
94.8550 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask5.bmp'
94.8550 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask4.bmp'
94.8550 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask1.bmp'
94.8550 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask3.bmp'
94.8550 	EXP 	TextStim_probe: text = 'X'
94.8550 	EXP 	wf_show_ShapeStim_redcross 0
94.8606 	EXP 	wf_show_BufferImageStim_cue4conf0
94.8672 	EXP 	wf_show_ShapeStim_redcross 1
94.8741 	EXP 	wf_show_STIM
94.8777 	EXP 	wf_show_MASK
94.8832 	EXP 	wf_show_ShapeStim_redcross 2
94.8878 	EXP 	wf_show_TextStim_probe
94.8935 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
94.9198 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
94.9198 	EXP 	BufferImageStim BufferImageStim_stim: took 20.0ms to initialize
94.9404 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
94.9404 	EXP 	BufferImageStim BufferImageStim_mask: took 19.0ms to initialize
96.0427 	DATA 	EmulatedKey: 5
96.3931 	DATA 	ll_TRIAL_end 27
96.3937 	DATA 	ll_TRIAL_start 28
96.3984 	EXP 	TextStim_stim0: text = 'Z'
96.3984 	EXP 	TextStim_stim1: text = 'R'
96.3984 	EXP 	TextStim_stim2: text = 'L'
96.3984 	EXP 	TextStim_stim3: text = 'G'
96.3984 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask6.bmp'
96.3984 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask3.bmp'
96.3984 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask4.bmp'
96.3984 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask1.bmp'
96.3984 	EXP 	TextStim_probe: text = 'V'
96.3984 	EXP 	wf_show_ShapeStim_redcross 0
96.4042 	EXP 	wf_show_BufferImageStim_cue0conf0
96.4108 	EXP 	wf_show_ShapeStim_redcross 1
96.4178 	EXP 	wf_show_STIM
96.4215 	EXP 	wf_show_MASK
96.4273 	EXP 	wf_show_ShapeStim_redcross 2
96.4320 	EXP 	wf_show_TextStim_probe
96.4379 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
96.4744 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
96.4744 	EXP 	BufferImageStim BufferImageStim_stim: took 20.9ms to initialize
96.4971 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
96.4971 	EXP 	BufferImageStim BufferImageStim_mask: took 21.2ms to initialize
97.9375 	DATA 	ll_TRIAL_end 28
97.9381 	DATA 	ll_TRIAL_start 29
97.9390 	EXP 	TextStim_stim0: text = 'F'
97.9390 	EXP 	TextStim_stim1: text = 'O'
97.9390 	EXP 	TextStim_stim2: text = 'A'
97.9390 	EXP 	TextStim_stim3: text = 'K'
97.9390 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask4.bmp'
97.9390 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask3.bmp'
97.9390 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask5.bmp'
97.9390 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask2.bmp'
97.9390 	EXP 	TextStim_probe: text = 'P'
97.9390 	EXP 	wf_show_ShapeStim_redcross 0
97.9447 	EXP 	wf_show_BufferImageStim_cue0conf0
97.9511 	EXP 	wf_show_ShapeStim_redcross 1
97.9583 	EXP 	wf_show_STIM
97.9624 	EXP 	wf_show_MASK
97.9678 	EXP 	wf_show_ShapeStim_redcross 2
97.9726 	EXP 	wf_show_TextStim_probe
97.9784 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
98.0076 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
98.0077 	EXP 	BufferImageStim BufferImageStim_stim: took 20.7ms to initialize
98.0125 	DATA 	EmulatedKey: 5
98.0284 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
98.0284 	EXP 	BufferImageStim BufferImageStim_mask: took 19.2ms to initialize
99.4780 	DATA 	ll_TRIAL_end 29
99.4788 	DATA 	ll_TRIAL_start 30
99.4837 	EXP 	TextStim_stim0: text = 'D'
99.4837 	EXP 	TextStim_stim1: text = 'R'
99.4837 	EXP 	TextStim_stim2: text = 'M'
99.4837 	EXP 	TextStim_stim3: text = 'P'
99.4837 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask1.bmp'
99.4837 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask5.bmp'
99.4837 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask7.bmp'
99.4837 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask8.bmp'
99.4837 	EXP 	TextStim_probe: text = 'X'
99.4837 	EXP 	wf_show_ShapeStim_redcross 0
99.4911 	EXP 	wf_show_BufferImageStim_cue4conf0
99.4997 	EXP 	wf_show_ShapeStim_redcross 1
99.5090 	EXP 	wf_show_STIM
99.5138 	EXP 	wf_show_MASK
99.5215 	EXP 	wf_show_ShapeStim_redcross 2
99.5279 	EXP 	wf_show_TextStim_probe
99.5354 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
99.5648 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
99.5648 	EXP 	BufferImageStim BufferImageStim_stim: took 19.8ms to initialize
99.5858 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
99.5858 	EXP 	BufferImageStim BufferImageStim_mask: took 19.4ms to initialize
100.0375 	DATA 	EmulatedKey: 5
101.0350 	DATA 	ll_TRIAL_end 30
101.0360 	DATA 	ll_TRIAL_start 31
101.0409 	EXP 	TextStim_stim0: text = 'E'
101.0409 	EXP 	TextStim_stim1: text = 'T'
101.0409 	EXP 	TextStim_stim2: text = 'O'
101.0409 	EXP 	TextStim_stim3: text = 'K'
101.0409 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask4.bmp'
101.0409 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask7.bmp'
101.0409 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask8.bmp'
101.0409 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask5.bmp'
101.0409 	EXP 	TextStim_probe: text = 'E'
101.0409 	EXP 	wf_show_ShapeStim_redcross 0
101.0476 	EXP 	wf_show_BufferImageStim_cue0conf0
101.0555 	EXP 	wf_show_ShapeStim_redcross 1
101.0641 	EXP 	wf_show_STIM
101.0689 	EXP 	wf_show_MASK
101.0760 	EXP 	wf_show_ShapeStim_redcross 2
101.0823 	EXP 	wf_show_TextStim_probe
101.0899 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
101.1184 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
101.1184 	EXP 	BufferImageStim BufferImageStim_stim: took 19.3ms to initialize
101.1405 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
101.1405 	EXP 	BufferImageStim BufferImageStim_mask: took 20.5ms to initialize
102.0070 	DATA 	EmulatedKey: 5
102.5894 	DATA 	ll_TRIAL_end 31
102.5901 	DATA 	ll_TRIAL_start 32
102.5910 	EXP 	TextStim_stim0: text = 'R'
102.5910 	EXP 	TextStim_stim1: text = 'X'
102.5910 	EXP 	TextStim_stim2: text = 'A'
102.5910 	EXP 	TextStim_stim3: text = 'M'
102.5910 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask6.bmp'
102.5910 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask8.bmp'
102.5910 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask2.bmp'
102.5910 	EXP 	ImageStim_mask3: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask3.bmp'
102.5910 	EXP 	TextStim_probe: text = 'M'
102.5910 	EXP 	wf_show_ShapeStim_redcross 0
102.5974 	EXP 	wf_show_BufferImageStim_cue4conf0
102.6042 	EXP 	wf_show_ShapeStim_redcross 1
102.6114 	EXP 	wf_show_STIM
102.6152 	EXP 	wf_show_MASK
102.6207 	EXP 	wf_show_ShapeStim_redcross 2
102.6259 	EXP 	wf_show_TextStim_probe
102.6316 	EXP 	wf_show_ShapeStim_whitecross - REPORTING
102.6581 	EXP 	Created BufferImageStim_stim = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
102.6582 	EXP 	BufferImageStim BufferImageStim_stim: took 20.0ms to initialize
102.6783 	EXP 	Created BufferImageStim_mask = BufferImageStim(autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=Image(...), interpolate=True, mask='None', maskParams=None, name='BufferImageStim_mask', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1440.,  900.]), texRes=128, units='pix', win=Window(...))
102.6783 	EXP 	BufferImageStim BufferImageStim_mask: took 18.6ms to initialize
104.0832 	DATA 	EmulatedKey: 5
104.1312 	DATA 	ll_TRIAL_end 32
104.1320 	DATA 	ll_TRIAL_start 33
104.1369 	EXP 	TextStim_stim0: text = 'B'
104.1369 	EXP 	TextStim_stim1: text = 'K'
104.1369 	EXP 	TextStim_stim2: text = 'A'
104.1369 	EXP 	TextStim_stim3: text = 'R'
104.1369 	EXP 	ImageStim_mask0: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask8.bmp'
104.1369 	EXP 	ImageStim_mask1: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask6.bmp'
104.1369 	EXP 	ImageStim_mask2: image = '/Users/Lulu/Documents/Experiments/WP2c_eccentricity/Paradigm/Session 2/masks/Mask1.bmp'
